pos val
0.161731 7.89245e-06
0.161966 7.87994e-06
0.1622 7.86744e-06
0.162434 7.85496e-06
0.162669 7.84249e-06
0.162903 7.83001e-06
0.163138 7.81754e-06
0.163372 7.80509e-06
0.163606 7.79265e-06
0.163841 7.78021e-06
0.164075 7.76777e-06
0.16431 7.75535e-06
0.164544 7.74294e-06
0.164778 7.73052e-06
0.165013 7.71811e-06
0.165247 7.70573e-06
0.165482 7.69334e-06
0.165716 7.68096e-06
0.16595 7.66858e-06
0.166185 7.65623e-06
0.166419 7.64388e-06
0.166654 7.63153e-06
0.166888 7.61917e-06
0.167122 7.60686e-06
0.167357 7.59454e-06
0.167591 7.58222e-06
0.167825 7.5699e-06
0.16806 7.55762e-06
0.168294 7.54533e-06
0.168529 7.53304e-06
0.168763 7.52075e-06
0.168997 7.5085e-06
0.169232 7.49625e-06
0.169466 7.484e-06
0.169701 7.47174e-06
0.169935 7.45952e-06
0.170169 7.4473e-06
0.170404 7.43508e-06
0.170638 7.42286e-06
0.170873 7.41067e-06
0.171107 7.39849e-06
0.171341 7.3863e-06
0.171576 7.37411e-06
0.17181 7.36196e-06
0.172045 7.3498e-06
0.172279 7.33765e-06
0.172513 7.32549e-06
0.172748 7.31337e-06
0.172982 7.30125e-06
0.173217 7.28913e-06
0.173451 7.27701e-06
0.173685 7.26493e-06
0.17392 7.25284e-06
0.174154 7.24076e-06
0.174388 7.22867e-06
0.174623 7.21662e-06
0.174857 7.20456e-06
0.175092 7.19251e-06
0.175326 7.18046e-06
0.17556 7.16844e-06
0.175795 7.15643e-06
0.176029 7.14441e-06
0.176264 7.1324e-06
0.176498 7.12042e-06
0.176732 7.10843e-06
0.176967 7.09645e-06
0.177201 7.08447e-06
0.177436 7.07252e-06
0.17767 7.06057e-06
0.177904 7.04863e-06
0.178139 7.03668e-06
0.178373 7.02477e-06
0.178608 7.01286e-06
0.178842 7.00095e-06
0.179076 6.98904e-06
0.179311 6.97716e-06
0.179545 6.96528e-06
0.17978 6.95341e-06
0.180014 6.94153e-06
0.180248 6.92969e-06
0.180483 6.91785e-06
0.180717 6.90601e-06
0.180951 6.89417e-06
0.181186 6.88236e-06
0.18142 6.87056e-06
0.181655 6.85875e-06
0.181889 6.84695e-06
0.182123 6.83518e-06
0.182358 6.82341e-06
0.182592 6.81164e-06
0.182827 6.79988e-06
0.183061 6.78814e-06
0.183295 6.77641e-06
0.18353 6.76468e-06
0.183764 6.75295e-06
0.183999 6.74125e-06
0.184233 6.72956e-06
0.184467 6.71786e-06
0.184702 6.70617e-06
0.184936 6.69451e-06
0.185171 6.68285e-06
0.185405 6.67119e-06
0.185639 6.65954e-06
0.185874 6.64791e-06
0.186108 6.63629e-06
0.186343 6.62467e-06
0.186577 6.61305e-06
0.186811 6.60146e-06
0.187046 6.58987e-06
0.18728 6.57829e-06
0.187514 6.5667e-06
0.187749 6.55515e-06
0.187983 6.5436e-06
0.188218 6.53205e-06
0.188452 6.5205e-06
0.188686 6.50899e-06
0.188921 6.49748e-06
0.189155 6.48597e-06
0.18939 6.47446e-06
0.189624 6.46299e-06
0.189858 6.45151e-06
0.190093 6.44004e-06
0.190327 6.42856e-06
0.190562 6.41713e-06
0.190796 6.40569e-06
0.19103 6.39425e-06
0.191265 6.38281e-06
0.191499 6.37141e-06
0.191734 6.36001e-06
0.191968 6.34861e-06
0.192202 6.33721e-06
0.192437 6.32585e-06
0.192671 6.31449e-06
0.192906 6.30313e-06
0.19314 6.29177e-06
0.193374 6.28045e-06
0.193609 6.26912e-06
0.193843 6.2578e-06
0.194078 6.24647e-06
0.194312 6.23519e-06
0.194546 6.2239e-06
0.194781 6.21261e-06
0.195015 6.20132e-06
0.195249 6.19007e-06
0.195484 6.17882e-06
0.195718 6.16757e-06
0.195953 6.15632e-06
0.196187 6.14511e-06
0.196421 6.1339e-06
0.196656 6.12268e-06
0.19689 6.11147e-06
0.197125 6.1003e-06
0.197359 6.08913e-06
0.197593 6.07795e-06
0.197828 6.06678e-06
0.198062 6.05564e-06
0.198297 6.04451e-06
0.198531 6.03337e-06
0.198765 6.02223e-06
0.199 6.01113e-06
0.199234 6.00004e-06
0.199469 5.98894e-06
0.199703 5.97784e-06
0.199937 5.96678e-06
0.200172 5.95572e-06
0.200406 5.94466e-06
0.200641 5.9336e-06
0.200875 5.92258e-06
0.201109 5.91155e-06
0.201344 5.90053e-06
0.201578 5.8895e-06
0.201812 5.87852e-06
0.202047 5.86753e-06
0.202281 5.85655e-06
0.202516 5.84556e-06
0.20275 5.83461e-06
0.202984 5.82367e-06
0.203219 5.81272e-06
0.203453 5.80177e-06
0.203688 5.79086e-06
0.203922 5.77995e-06
0.204156 5.76905e-06
0.204391 5.75814e-06
0.204625 5.74727e-06
0.20486 5.73639e-06
0.205094 5.72552e-06
0.205328 5.71465e-06
0.205563 5.70382e-06
0.205797 5.69298e-06
0.206032 5.68215e-06
0.206266 5.67132e-06
0.2065 5.66052e-06
0.206735 5.64972e-06
0.206969 5.63893e-06
0.207204 5.62813e-06
0.207438 5.61737e-06
0.207672 5.60661e-06
0.207907 5.59586e-06
0.208141 5.5851e-06
0.208375 5.57438e-06
0.20861 5.56366e-06
0.208844 5.55294e-06
0.209079 5.54222e-06
0.209313 5.53154e-06
0.209547 5.52085e-06
0.209782 5.51017e-06
0.210016 5.49949e-06
0.210251 5.48884e-06
0.210485 5.47819e-06
0.210719 5.46755e-06
0.210954 5.4569e-06
0.211188 5.44629e-06
0.211423 5.43568e-06
0.211657 5.42508e-06
0.211891 5.41447e-06
0.212126 5.4039e-06
0.21236 5.39333e-06
0.212595 5.38276e-06
0.212829 5.37219e-06
0.213063 5.36166e-06
0.213298 5.35112e-06
0.213532 5.34059e-06
0.213767 5.33006e-06
0.214001 5.31956e-06
0.214235 5.30907e-06
0.21447 5.29857e-06
0.214704 5.28808e-06
0.214938 5.27762e-06
0.215173 5.26716e-06
0.215407 5.2567e-06
0.215642 5.24625e-06
0.215876 5.23583e-06
0.21611 5.22541e-06
0.216345 5.21499e-06
0.216579 5.20457e-06
0.216814 5.19419e-06
0.217048 5.1838e-06
0.217282 5.17342e-06
0.217517 5.16304e-06
0.217751 5.15269e-06
0.217986 5.14235e-06
0.21822 5.132e-06
0.218454 5.12166e-06
0.218689 5.11135e-06
0.218923 5.10104e-06
0.219158 5.09073e-06
0.219392 5.08042e-06
0.219626 5.07014e-06
0.219861 5.05987e-06
0.220095 5.0496e-06
0.22033 5.03933e-06
0.220564 5.02909e-06
0.220798 5.01886e-06
0.221033 5.00863e-06
0.221267 4.9984e-06
0.221502 4.9882e-06
0.221736 4.978e-06
0.22197 4.9678e-06
0.222205 4.9576e-06
0.222439 4.94744e-06
0.222673 4.93728e-06
0.222908 4.92712e-06
0.223142 4.91696e-06
0.223377 4.90683e-06
0.223611 4.89671e-06
0.223845 4.88658e-06
0.22408 4.87646e-06
0.224314 4.86637e-06
0.224549 4.85628e-06
0.224783 4.84619e-06
0.225017 4.83611e-06
0.225252 4.82605e-06
0.225486 4.816e-06
0.225721 4.80595e-06
0.225955 4.7959e-06
0.226189 4.78588e-06
0.226424 4.77587e-06
0.226658 4.76585e-06
0.226893 4.75584e-06
0.227127 4.74586e-06
0.227361 4.73588e-06
0.227596 4.7259e-06
0.22783 4.71593e-06
0.228065 4.70598e-06
0.228299 4.69604e-06
0.228533 4.6861e-06
0.228768 4.67616e-06
0.229002 4.66625e-06
0.229236 4.65634e-06
0.229471 4.64643e-06
0.229705 4.63653e-06
0.22994 4.62666e-06
0.230174 4.61679e-06
0.230408 4.60692e-06
0.230643 4.59705e-06
0.230877 4.58721e-06
0.231112 4.57738e-06
0.231346 4.56754e-06
0.23158 4.55771e-06
0.231815 4.54791e-06
0.232049 4.53811e-06
0.232284 4.52831e-06
0.232518 4.51851e-06
0.232752 4.50874e-06
0.232987 4.49898e-06
0.233221 4.48922e-06
0.233456 4.47946e-06
0.23369 4.46973e-06
0.233924 4.46e-06
0.234159 4.45027e-06
0.234393 4.44054e-06
0.234628 4.43084e-06
0.234862 4.42115e-06
0.235096 4.41146e-06
0.235331 4.40177e-06
0.235565 4.39211e-06
0.235799 4.38245e-06
0.236034 4.37279e-06
0.236268 4.36314e-06
0.236503 4.35351e-06
0.236737 4.34389e-06
0.236971 4.33427e-06
0.237206 4.32465e-06
0.23744 4.31506e-06
0.237675 4.30547e-06
0.237909 4.29588e-06
0.238143 4.2863e-06
0.238378 4.27674e-06
0.238612 4.26719e-06
0.238847 4.25764e-06
0.239081 4.24809e-06
0.239315 4.23857e-06
0.23955 4.22905e-06
0.239784 4.21953e-06
0.240019 4.21002e-06
0.240253 4.20053e-06
0.240487 4.19105e-06
0.240722 4.18157e-06
0.240956 4.17209e-06
0.241191 4.16264e-06
0.241425 4.15319e-06
0.241659 4.14373e-06
0.241894 4.13429e-06
0.242128 4.12487e-06
0.242362 4.11545e-06
0.242597 4.10604e-06
0.242831 4.09663e-06
0.243066 4.08725e-06
0.2433 4.07786e-06
0.243534 4.06848e-06
0.243769 4.05911e-06
0.244003 4.04976e-06
0.244238 4.04041e-06
0.244472 4.03106e-06
0.244706 4.02172e-06
0.244941 4.0124e-06
